CODEASSU,AGE,VILLE,PROFESSION,PRIMTOTALE
7801,26,18,21,24245
7903,56,18,3,37000
6337,62,1,13,33000
5322,41,10,6,84928
6338,48,20,0,119000
6749,29,28,17,333116
6714,47,24,28,23097
7001,44,9,23,27836
7508,48,6,19,87614
5885,49,2,30,160000
5884,43,30,16,24002
5886,26,15,23,45000
5563,30,9,13,35001
6888,29,25,21,27500
6564,37,1,23,1956712
5301,42,1,31,91871
6572,34,23,16,107680
6573,41,2,4,325691
6891,40,28,12,16850
7347,36,29,3,90000
7138,68,21,12,90186
7140,59,28,32,29685
6956,65,31,28,15500
6957,55,15,16,42720
7160,61,18,31,81437
7022,43,22,13,67930
7936,31,2,3,91871
7983,36,29,20,30260
5016,57,21,30,133414
7597,69,5,9,240026
7065,61,30,3,75006
7029,26,18,14,16700
5031,31,28,26,91703
7441,65,8,17,244606
5037,50,17,27,275000
5038,61,18,8,130000
7151,42,27,0,15143
7152,66,0,21,92467
5155,46,12,5,-46336
5156,32,15,29,130387
5106,35,15,22,70434
5171,31,17,7,86828
5234,66,27,8,27234
5235,31,19,0,92467
7157,65,1,20,309746
5185,63,5,15,3449444
5240,55,21,8,92467
5403,70,10,7,130000
5404,67,28,8,94520
5536,51,23,17,134859
6830,62,23,8,52900
6366,61,25,16,85000
5406,69,21,23,38000
5683,53,1,8,2100375
5952,42,10,8,30000
5953,41,0,24,20073
6378,55,30,6,67930
7108,70,31,20,1073573
6385,25,16,26,44350
6387,38,14,27,68112
6386,65,13,16,74903
7228,66,8,18,24000
6618,54,7,9,3460902
6627,66,19,13,33261
6648,59,27,0,130000
8171,27,7,29,84632
8154,63,0,12,15143
8008,66,9,17,81828
8216,52,11,16,83743
8215,26,10,8,87535
8195,46,4,23,96732
8316,37,25,12,27234
8175,50,4,32,74000
8032,31,30,24,30000
8330,59,20,8,195554
8343,70,23,0,127730
8092,30,14,23,104005
8302,63,28,18,264200
8141,35,31,26,158610
8259,30,12,30,90186
8340,60,30,21,74666
1710,46,28,25,39000
2173,68,7,27,118309
1294,45,19,8,20388
1076,54,1,23,110778
1835,25,26,8,110829
2159,60,2,31,22018
2034,40,21,12,23479
2176,44,16,4,21183
2105,50,8,26,15121
1662,62,22,4,80646
1044,54,22,23,45000
1620,50,8,14,15121
2363,40,21,0,112495
2005,64,26,21,115773
1153,63,16,8,96000
1787,70,6,8,112256
2098,61,30,23,35000
2467,29,24,23,16000
2068,35,2,21,21183
1238,39,28,20,25000
1332,28,1,32,30183
2004,61,4,20,143191
1556,66,3,31,81437
2239,70,29,1,57344
2054,43,13,21,60007
1643,32,9,16,21562
1121,29,31,15,115098
1700,65,15,25,288080
1539,36,27,2,31000
1672,29,10,4,99693
1816,31,2,8,57953
1054,66,23,22,106980
1181,26,15,8,86940
2212,47,21,21,132661
1125,50,15,6,193095
1492,35,16,0,34155
2153,62,25,15,17085
1608,39,26,22,19774
2322,37,31,16,75042
2264,36,19,21,24730
2461,28,17,27,88907
1384,62,26,22,320001
1834,45,1,0,27234
2327,55,16,7,111493
1179,54,8,0,93095
1460,64,17,14,128625
1089,51,27,23,274679
2182,25,20,0,58513
1725,35,3,5,113092
1933,57,31,5,20479
1231,41,18,5,19415
1129,34,0,27,30000
1685,43,11,1,159195
1908,58,12,17,298561
1163,55,11,12,85102
1421,44,3,14,27075
1665,36,29,7,97759
1953,45,30,18,130387
1687,50,13,27,21076
1892,70,14,21,115804
1116,68,16,27,115098
1738,45,24,12,31196
1862,47,13,3,94453
1170,49,19,0,137957
1733,41,7,14,88657
1793,35,10,25,20479
2316,46,7,23,25409
2413,29,13,23,50569
2071,62,24,2,88844
1301,70,8,0,19492
2423,53,26,0,1022822
2285,35,9,8,31009
1579,67,5,13,13670
2382,45,11,17,215248
2311,60,25,12,20388
1323,32,29,16,22774
1621,46,9,25,465965
1312,54,20,32,13670
2406,38,27,4,-67716
2008,53,14,26,17085
2025,59,27,4,38008
1132,62,1,15,21482
1705,66,31,27,12185
1136,56,22,10,111000
1254,64,5,13,20479
1580,59,23,2,84036
1581,67,10,1,38546
1266,66,2,14,105000
1733,41,7,14,24817
1734,37,23,12,17814
1267,32,16,24,114000
1088,42,1,15,85467
1031,34,10,3,21183
1703,45,16,27,95176
1652,42,23,14,101216
2067,64,6,4,73500
1373,40,15,17,103386
1546,55,13,22,91871
1037,35,25,17,32259
1443,69,19,23,34500
1688,54,18,23,21909
1142,63,27,9,80646
2491,29,16,16,142646
1516,53,13,0,27234
1235,63,23,17,21482
1238,39,28,20,40373
1068,70,5,0,93095
1519,65,1,28,27300
1287,69,18,21,20000
1486,36,1,17,90186
1524,37,26,1,23271
1487,61,14,3,84261
1491,27,28,27,89590
1102,38,27,16,123607
1049,50,2,4,110578
1441,39,0,15,193342
1007,32,2,18,108359
1069,26,23,15,122006
1275,34,8,4,89590
1128,32,23,32,75355
1016,43,5,7,14844
1017,40,21,9,40032
1192,38,5,26,112794
1601,66,11,8,61000
1682,50,24,27,90000
1533,48,24,12,102241
1349,64,21,16,77478
1263,35,13,16,300589
1660,46,29,2,100211
1633,57,18,29,21860
1596,46,27,7,16018
1597,55,3,15,30779
1366,32,17,1,19792
1634,52,5,16,26339
1478,63,3,10,60052
1481,54,20,17,80504
1059,40,8,8,62475
1259,60,29,11,29089
2469,25,5,19,80347
1599,25,18,17,21860
1607,60,14,0,309150
1864,66,23,8,22268
1394,54,8,8,39000
1962,27,22,16,209905
1896,45,22,0,111903
1854,56,5,8,21482
1900,34,30,32,90000
1744,37,25,16,320000
1745,63,28,2,320000
1933,57,31,5,91871
1860,47,23,22,112794
1920,66,3,23,101644
1942,60,21,16,119350
1817,36,24,0,16001
1818,63,15,25,80000
1947,55,2,29,14000
1883,47,14,32,16450
1835,25,26,8,382010
1888,57,23,9,23778
4778,45,3,4,16317
3780,57,17,29,20573
4058,56,30,0,276186
3717,31,2,17,33850
3718,62,22,11,21482
4186,59,8,21,112794
4544,55,1,8,28425
2783,31,16,22,23778
4056,31,9,26,140211
3819,36,15,0,17768
4874,58,4,10,75034
2653,34,19,5,91684
2549,41,19,15,36500
2796,70,5,18,80646
3257,26,27,22,35297
4727,29,18,23,28427
3207,53,11,8,37000
3729,53,31,1,115000
2748,61,27,8,20000
2693,27,0,20,12795
2803,58,1,16,28739
3337,27,6,13,53500
4312,66,19,8,137292
3801,60,10,28,89448
3789,68,7,15,21482
3259,55,21,16,35443
4393,46,4,20,107569
4641,32,9,30,66193
2902,43,26,32,944839
3189,31,24,28,59987
4292,67,28,20,87231
3372,41,5,4,30155
4341,58,0,4,106743
3749,55,6,4,123537
2796,70,5,18,28739
2607,48,1,15,28427
4601,49,10,27,49846
4264,27,18,21,32898
3873,65,26,30,91871
2830,60,1,26,91871
3231,43,25,1,75000
3694,31,25,32,86422
2626,28,21,2,25000
4929,58,13,32,17500
3499,49,9,26,98041
3523,34,1,21,152903
4314,51,1,12,28739
3615,30,0,21,25000
3719,49,18,23,120000
2647,36,17,4,20073
3191,59,6,12,80013
4486,65,0,16,16317
4125,67,24,17,84261
4171,52,4,20,512357
2951,38,5,4,827770
4893,28,19,4,21482
3487,31,25,24,42979
3503,56,28,18,105000
3902,46,11,23,98043
4111,41,12,1,60597
2570,58,19,8,55586
3813,28,8,12,74307
4157,50,10,23,80646
4965,62,28,8,15143
3826,41,24,21,66125
2992,66,25,0,17384
4202,46,16,22,26936
4407,46,4,7,26638
4567,65,1,8,37086
2749,36,31,21,112794
3251,32,26,5,110588
2697,32,17,5,102868
4511,67,9,13,25407
2665,62,24,17,67493
3463,27,17,16,79267
4671,66,7,8,103850
3568,68,29,3,130722
4602,56,2,0,280000
4941,41,24,15,26638
2945,40,26,2,140259
4986,25,26,4,80646
4018,36,23,9,80646
4176,57,8,28,62000
2625,69,19,5,245722
3001,65,24,31,12795
4672,48,28,3,138000
2903,26,24,12,275971
2694,27,14,10,27532
3250,58,16,12,15143
3627,59,2,20,79126
3176,66,4,15,40303
4475,57,1,32,22177
3448,30,3,15,112794
3886,30,26,1,117862
3035,34,5,4,26817
4822,36,19,14,22269
2801,61,4,16,103850
3171,49,21,21,24800
2809,57,13,16,15143
4472,70,6,32,88914
4598,64,18,30,70759
3893,49,5,1,111903
3464,45,1,23,111512
4087,43,25,28,21879
2984,51,28,32,109015
3172,37,2,23,20089
2878,68,0,4,333222
2897,38,14,4,61719
2533,64,3,9,83000
3048,32,7,7,19791
3248,54,6,12,156465
2525,44,1,23,88000
3915,66,20,10,17814
3656,48,23,0,176147
3457,52,27,2,133607
3555,60,3,0,124530
3418,29,31,26,72588
2920,65,2,1,12795
4436,25,15,3,27234
4215,70,11,16,23649
3541,30,31,0,0
3223,31,15,12,76285
4600,34,21,19,16000
3766,41,0,32,120000
2924,70,22,3,60752
3378,47,31,23,23000
2866,27,2,25,81004
4099,48,12,4,80646
4505,67,4,21,32282
4730,66,12,16,105549
4450,27,10,8,24799
3583,48,26,12,61000
2734,26,6,14,23649
3388,35,24,16,139913
4927,31,19,17,38500
4016,46,12,21,20637
4269,25,23,17,23271
2510,39,12,28,20073
4962,43,11,16,118309
4067,64,8,17,105549
3736,49,30,1,28427
6373,47,2,11,104744
6531,68,29,17,84034
5312,47,18,4,84964
4613,39,8,17,69377
4024,43,27,12,91634
3633,25,20,3,55212
3524,41,2,26,26638
2578,64,19,16,17991
6036,61,1,17,41965
8123,51,20,3,15143
3938,37,11,0,32617
4005,59,19,8,22078
2891,42,0,11,-145704
4456,47,22,9,98045
6076,40,30,8,92125
7748,52,21,32,313652
6221,35,15,13,24800
7360,42,19,15,75503
3996,25,28,15,141556
7906,40,11,7,94411
3429,65,1,9,26638
8372,37,23,16,332001
7649,38,22,20,115773
7607,32,22,4,108000
5550,69,28,6,112425
5648,57,13,8,27000
8416,51,10,0,23649
5469,69,26,14,80265
6169,60,23,8,29089
6479,30,9,0,79267
7002,43,23,19,43000
6007,34,6,12,24148
8324,45,1,1,34687
7899,66,26,27,16700
8385,64,11,22,45831
5998,43,25,17,22078
6063,59,24,13,120000
6411,49,6,24,55000
8127,32,24,23,25028
8239,34,0,16,85000
6632,47,3,27,21862
7567,37,5,12,-223500
7104,57,6,12,97600
5539,70,29,0,102868
7379,45,17,8,20000
5734,47,3,5,91871
6813,64,1,1,75005
5461,47,15,3,131135
5128,40,2,3,108651
6548,32,3,3,83251
6671,67,21,19,52304
5395,33,20,31,17980
6457,36,17,23,23000
8395,48,23,32,90186
6780,41,0,26,56955
7726,26,8,15,75503
7378,34,28,23,25028
5617,52,11,12,19945
5094,43,8,11,30000
8037,53,10,18,108658
6360,51,1,10,14000
6211,68,12,12,34972
6967,31,9,14,25000
6108,58,10,8,91871
5188,48,8,3,88000
6064,41,8,16,53601
6159,33,6,4,21482
5099,61,3,29,34454
6598,38,3,1,38387
8021,31,17,23,104522
7770,46,21,8,26589
6029,34,15,23,80000
6521,33,1,8,28739
5046,36,30,23,31495
7896,69,4,26,15000
5502,28,12,15,29857
6661,68,30,27,23855
7224,28,5,0,29089
6051,42,15,16,21383
5047,49,10,13,85000
7718,69,1,8,89899
5435,42,20,7,29685
8491,52,13,27,130969
5972,47,0,3,213343
5362,33,16,21,136500
5049,57,24,9,91871
5293,38,1,8,95605
8449,53,22,16,17500
7069,30,25,10,15623
6676,68,20,14,28739
5054,52,1,13,62000
5055,53,20,0,27115
7836,53,0,23,92911
7900,62,19,9,81100
7723,44,31,31,84632
5372,68,19,22,21374
5203,43,5,25,106145
8133,56,24,0,21000
6870,65,21,2,90182
5215,46,4,9,351097
7664,37,15,14,22078
5977,68,29,32,20669
5444,34,10,18,85000
5913,65,23,0,22177
6460,47,21,8,157953
7329,60,4,11,95000
5222,47,21,3,11157
5140,47,30,27,76874
7612,32,24,4,17000
7923,34,18,32,26000
7924,57,14,10,405993
5657,56,30,4,38000
7927,31,14,19,84632
6879,38,25,14,21482
6119,62,21,21,24245
5108,45,13,15,26589
6306,49,14,13,28500
6061,37,10,17,103969
6062,56,18,15,125857
7481,25,25,8,90186
7615,61,28,15,98639
5601,48,31,23,22177
6810,51,31,8,106235
6811,30,24,9,85343
7620,53,26,27,67334
6464,51,31,29,81970
6465,43,13,7,56334
5456,63,11,8,325721
6090,46,26,12,30000
7795,55,23,16,90186
7198,56,10,3,91871
5798,56,14,21,90000
6234,41,2,32,22773
5383,56,25,17,56000
7779,27,13,27,102105
6662,35,9,22,58000
5385,25,26,31,97328
7492,37,3,27,132262
5391,43,30,8,25999
7272,40,1,9,21374
7542,46,14,23,232486
7543,57,28,1,95176
5799,33,9,1,95000
5811,47,23,16,70103
5812,28,30,15,132262
6356,42,15,19,62000
6341,62,14,1,20073
5532,63,28,16,105118
7930,56,30,12,80521
5651,63,13,32,22567
5132,45,0,3,148439
6916,47,4,15,80000
5178,32,8,0,47865
6612,57,3,29,159918
7512,49,9,4,146828
7513,42,4,27,16317
6441,53,4,4,101503
6443,51,24,4,115773
7638,68,11,0,112000
7549,48,1,8,159387
6740,33,11,7,135736
6954,38,20,12,113390
5941,34,17,22,17500
5680,68,28,14,3541104
7359,69,20,17,86500
6890,26,11,15,176445
5659,36,8,19,176445
6583,60,18,14,89448
5044,58,13,10,98041
7877,67,19,20,54000
7436,38,14,2,512482
6964,31,5,17,15143
7412,38,28,8,75000
5110,50,5,20,85960
5229,40,3,15,24245
7888,41,8,10,29834
5179,66,5,7,81241
5236,32,9,8,26487
6359,51,1,16,137237
7567,37,5,12,85221
7952,65,26,27,74903
5668,55,26,30,90186
6838,69,15,16,40090
6371,32,12,3,18000
6372,64,6,26,86891
6978,25,20,9,20073
5954,51,11,21,68112
6377,27,31,13,75648
6560,40,26,1,31083
6018,40,12,7,37000
6021,54,7,8,293805
6030,52,26,13,86000
7219,65,17,28,89553
7226,42,16,9,60434
6101,60,3,23,219871
7417,64,3,25,80269
7420,32,14,9,41000
6644,26,9,0,98000
8123,51,20,3,151677
8338,67,1,12,109153
8329,63,2,17,145834
8033,45,29,1,152273
8250,37,22,17,18000
8251,56,10,21,20387
8325,37,25,26,26025
8306,38,22,27,92467
8271,42,25,13,119322
8180,41,28,17,85000
8182,51,0,21,152434
8011,46,22,9,112108
8012,70,3,25,22078
8133,56,24,0,85328
8137,25,12,7,12795
8283,25,31,8,307889
8142,46,7,23,305963
8164,68,16,8,86177
8013,47,21,15,86425
8014,26,9,5,86000
1107,38,16,17,144149
2032,46,13,15,116148
1331,59,4,28,26339
1823,48,22,3,21886
1637,66,12,23,110982
1333,68,1,32,116072
2246,28,28,6,34055
1187,37,13,14,117460
1954,38,16,16,40368
1033,54,10,24,253726
1740,30,1,15,30026
2306,53,3,15,114850
1661,62,9,32,112495
1767,66,31,12,221057
2328,26,30,31,18000
2458,70,14,26,304696
1836,54,9,17,127618
1664,53,19,24,93095
1198,49,17,15,80350
1519,65,1,28,87315
2156,42,11,23,30155
1272,33,1,8,97744
1573,45,7,22,58850
1440,27,12,9,17000
1286,53,7,17,265000
1384,62,26,22,110588
1336,28,18,32,256000
2325,41,20,8,19493
1600,48,18,32,103850
1311,29,19,31,21482
1292,64,0,21,20000
1549,54,17,8,15143
1517,44,6,14,21990
1518,60,3,32,123607
1377,61,24,16,95422
1274,35,11,4,31000
1380,56,5,2,319364
1015,64,13,12,12496
1716,51,6,0,89590
1961,63,10,27,271769
1891,50,25,26,27000
1979,25,6,12,27234
1803,46,2,13,3500800
1944,63,30,14,21482
1766,25,29,8,165093
1271,65,29,22,13600
1819,59,16,4,26638
3794,32,30,2,23649
2738,56,30,3,17998
3060,49,23,21,407449
3735,54,3,12,89590
3076,63,28,31,89590
3672,68,5,8,21482
4619,44,1,27,16850
2609,53,5,1,322133
4100,55,16,19,40719
2651,46,14,23,38584
3769,44,1,29,42500
2581,28,15,10,50220
4188,26,4,5,103850
4187,39,1,8,130247
3267,37,24,22,52579
3668,36,10,29,23649
2600,45,3,12,20000
4096,62,11,16,16700
4959,51,2,19,89448
4737,61,29,2,127273
3300,57,24,4,70759
4942,37,23,13,22500
4848,61,2,1,115000
4628,60,0,27,21979
3087,40,12,20,108856
4297,41,28,1,147722
3771,26,14,16,66496
2943,39,31,32,52500
3134,53,12,26,18000
2501,43,24,29,15143
2895,52,26,31,186894
3986,70,6,23,131009
2710,28,6,15,105677
4249,29,28,27,21482
4164,67,3,4,80646
4726,44,20,14,17980
4019,69,26,27,99714
4124,43,6,9,89590
2869,27,12,8,20073
4764,64,24,8,66559
2670,46,9,16,16000
3934,52,20,28,84036
3553,59,9,15,102424
4386,43,20,23,20000
4922,66,24,13,119350
2872,28,31,30,30453
2873,34,19,1,60000
4540,28,10,2,91871
4058,56,30,0,68050
4578,53,11,18,67334
3312,41,4,0,29932
7862,40,8,8,425826
3565,38,7,8,12795
5446,41,26,21,137382
8464,61,3,15,20073
5701,32,2,20,123825
8367,57,7,23,516019
8442,25,4,14,130042
7018,62,10,23,320000
6420,36,18,15,19792
8326,41,5,23,29804
5262,26,20,14,134263
8335,41,30,15,81983
5546,65,1,14,275971
5426,67,4,22,115397
6886,42,21,17,72000
6893,32,21,8,91281
6332,29,13,16,21482
6248,64,30,15,115004
7518,52,22,8,346987
7510,47,23,20,15143
5484,70,24,17,76278
7051,54,21,1,70594
5481,56,0,31,52304
6782,49,22,1,35050
6783,69,29,0,17500
6927,31,21,16,120668
5051,32,10,14,1038155
7064,34,16,27,17768
7589,51,17,9,62000
5206,25,16,4,154412
6869,30,21,4,20669
7558,58,22,15,110000
7261,53,18,21,24374
5221,27,29,2,153153
7089,45,15,12,22038
6044,51,21,26,91871
5833,45,11,1,246250
7506,50,25,17,26638
5930,35,25,17,158947
5931,67,0,17,24817
5246,52,5,12,140509
5738,63,28,19,290974
6877,70,17,27,98144
5256,39,23,28,177049
5320,48,20,22,812264
6559,34,28,15,436766
6560,40,26,1,91274
5284,40,29,1,80006
8029,26,2,4,36696
7365,58,0,0,75658
6757,25,9,18,76099
5990,46,0,19,16000
7609,25,30,5,83251
7143,25,12,21,93924
7937,25,0,17,137525
7939,33,20,21,21862
6254,56,5,28,66005
6584,60,1,0,89590
6895,25,13,15,61193
5167,41,20,8,84632
7295,28,17,4,85584
5409,37,31,15,20765
5410,37,9,15,25000
5415,63,27,5,25028
5951,67,14,14,92515
6083,32,22,23,175776
6084,67,22,30,81242
7103,58,11,16,139601
6015,53,6,14,115000
6016,42,26,14,66029
6091,27,1,12,267566
7220,45,2,16,21000
8079,41,9,17,16317
8246,32,6,6,16104
8247,31,7,27,42720
8295,31,13,27,32091
8202,51,14,8,117000
8307,45,6,12,92467
8204,64,3,16,80504
8205,31,3,26,20073
8221,60,17,23,126758
8048,48,27,5,109254
8049,59,12,12,57500
8050,69,23,19,113390
8273,30,29,27,24519
8352,60,15,1,15143
8353,43,31,14,68774
8238,63,19,22,116699
8041,39,27,23,64761
8079,41,9,17,20669
8243,35,29,17,17000
1906,52,10,1,66260
1898,48,4,32,12496
1914,51,6,8,17762
1774,29,17,32,15805
1982,35,16,8,123488
1869,46,1,32,121392
1820,55,9,0,455804
2240,48,0,5,176445
1525,43,27,1,135111
1899,62,2,7,21076
1120,61,12,12,39299
1559,40,18,13,78832
1732,45,8,13,94877
1319,69,30,26,142800
1822,34,20,26,82333
2069,28,26,4,118627
2431,64,31,16,80347
2477,45,3,17,53916
1085,39,3,4,17500
1577,46,1,2,123633
1035,45,30,8,115528
2213,54,4,31,15001
1232,67,31,26,20527
1370,65,4,32,89291
1239,58,7,25,16402
1772,37,22,4,21780
1297,61,24,29,70000
1922,49,17,32,34945
2361,58,15,8,21183
1385,50,1,1,231295
1159,28,21,16,29089
1812,62,25,16,90364
1111,34,10,25,130340
1436,36,9,1,176445
2301,34,22,27,337184
1081,64,19,2,113644
1208,35,19,21,68673
1383,65,6,16,85488
1474,44,1,11,26950
2337,62,10,24,89291
1992,53,9,4,100924
1256,37,22,8,20287
1292,64,0,21,26652
1865,33,30,12,255669
1226,44,22,2,320001
2194,31,3,16,17085
2466,48,1,3,54835
1100,27,16,15,93095
1649,62,18,7,17762
2457,27,15,4,25790
1921,36,7,26,92977
1777,27,2,8,17384
2218,33,11,22,26342
1651,59,3,10,157959
1346,46,2,27,66260
2201,64,8,21,-69057
1418,55,29,27,79404
2047,43,19,27,34953
1339,31,7,2,224107
1942,60,21,16,123529
2496,31,9,24,33966
1428,37,26,22,39779
1852,68,15,17,14844
1729,52,19,12,162984
1147,40,27,8,112495
1628,31,0,1,12496
2371,65,26,16,75857
1229,50,4,15,24133
1778,46,10,4,14844
2081,41,31,16,80347
1024,70,0,0,723950
1219,50,20,32,82333
1357,55,13,17,129383
1032,47,22,12,113985
2037,46,19,16,77883
2066,29,6,5,60062
1763,53,21,28,112495
2380,50,28,8,29883
2422,31,18,21,20090
2243,61,28,17,75979
1154,37,19,12,81684
1102,38,27,16,26339
1570,37,14,25,21183
1266,66,2,14,24501
2289,25,31,17,100959
1590,34,8,16,119916
1905,28,4,10,87315
1070,59,22,14,112794
1182,37,26,20,56816
2398,39,11,3,80160
2493,39,1,8,60076
1871,50,29,4,21886
1164,32,16,24,42680
1405,33,14,0,168947
1801,30,31,30,21989
2120,37,2,17,26817
1511,41,13,31,106445
1144,68,1,3,35026
1445,36,6,12,30000
1598,58,30,1,82281
1609,54,17,30,31495
1610,69,7,2,50006
1433,47,7,14,95025
1434,53,26,28,42613
1435,70,17,23,5608561
1372,26,15,32,27300
1338,55,14,4,24800
1514,62,7,0,21482
1515,68,11,23,36500
1687,50,13,27,105406
1563,43,31,23,80640
1356,67,27,14,20100
1590,34,8,16,150182
1226,44,22,2,81983
1463,50,13,8,26638
1642,59,8,12,39471
1296,58,9,22,63842
1494,67,15,6,82952
1613,51,25,32,26221
1628,31,0,1,107279
1731,25,25,8,86568
1664,53,19,24,69377
1014,60,10,12,-39346
1008,31,28,3,132761
2144,35,3,21,414798
1484,58,7,19,125226
1215,59,14,22,91871
1249,32,18,23,22000
1325,25,3,10,120000
1528,59,23,23,21183
1695,27,8,16,110258
1079,45,27,10,88657
1713,51,10,15,100310
1629,52,1,21,55231
1333,68,1,32,67334
1153,63,16,8,25000
1364,60,22,4,86422
1348,28,21,8,89590
1262,51,2,16,135753
1256,37,22,8,50220
1631,47,1,17,112794
1632,46,7,4,35502
1083,67,12,8,23271
1280,29,25,15,120000
1281,52,13,1,27741
1445,36,6,12,21482
1700,65,15,25,50023
1857,41,1,8,21860
1858,40,31,0,84036
1816,31,2,8,89009
1995,64,27,9,120000
4583,63,24,20,39496
4334,29,1,10,22500
4818,61,12,8,21862
3747,54,4,3,91871
3577,43,18,29,86891
3320,30,14,22,24247
4695,56,10,23,21482
4663,60,11,14,100578
3250,58,16,12,158947
2793,37,18,17,37000
4681,48,23,13,86301
4896,25,1,0,6813269
3021,57,28,12,17000
3290,41,21,27,70326
2898,53,31,18,420000
2712,69,21,30,23271
3276,62,31,27,84210
3802,56,1,8,86000
3270,41,18,26,116000
4313,31,19,32,41733
4825,40,16,13,21989
2709,47,17,16,20073
3326,51,29,17,195000
3316,35,5,17,143941
3754,54,0,5,17814
3197,54,10,32,58812
3610,34,24,8,30155
4776,43,8,21,51839
4092,27,10,0,287512
2537,27,18,32,20778
2567,67,0,14,108129
3460,44,3,32,159554
4885,70,12,18,32899
4396,47,8,19,22078
4588,42,6,3,84034
4525,66,12,23,68525
3831,48,7,17,105677
3602,27,2,23,117000
4872,35,30,8,20249
4028,60,17,26,84036
3371,42,3,8,67334
4109,68,25,31,32665
4488,54,23,5,33000
4976,41,12,22,298853
4302,53,1,22,131666
4603,33,26,10,12795
2853,32,26,12,131000
5872,28,23,32,135000
3322,60,30,32,88000
3397,37,30,21,91871
5536,51,23,17,188826
5253,43,21,30,23649
7557,40,1,12,15143
7194,64,5,4,86500
5603,68,24,20,28739
6178,26,1,7,89448
8182,51,0,21,69507
5566,46,23,27,295000
6290,28,1,12,105549
6687,54,4,22,17384
6669,50,18,12,17000
7043,37,20,16,16450
6581,53,0,9,84632
7192,58,15,8,48601
7080,64,29,12,80000
6334,39,7,26,110588
5947,39,7,12,42979
5822,52,9,23,34091
8468,43,1,32,17768
5748,62,11,15,17500
7042,32,6,3,80504
8187,57,21,16,21482
7304,61,12,8,55710
7249,60,2,22,189350
1549,54,17,8,17239
2185,35,24,3,95700
2085,42,24,9,-59811
1503,42,28,16,62000
2203,25,10,32,13670
1948,46,21,9,86179
1909,32,26,0,170000
2086,54,14,0,123182
1817,36,24,0,65843
1529,67,27,17,133414
1659,61,28,2,94175
2338,44,8,25,93094
2481,67,12,11,18224
1109,42,18,30,67035
1505,70,4,5,163344
1126,58,29,16,66559
1937,61,31,1,58812
1486,36,1,17,92815
1063,51,28,15,66260
1886,56,19,11,17971
1409,44,22,4,35006
1430,44,0,14,114793
1390,38,29,16,108658
1203,30,26,23,19492
2459,55,26,27,1640685
1593,38,8,16,19774
1013,31,18,29,132326
1300,48,0,9,17085
1299,30,4,8,17085
1668,43,3,32,25028
1496,54,17,28,14844
1629,52,1,21,117459
1119,45,11,27,103553
1718,65,17,21,40000
1417,51,2,18,68637
1109,42,18,30,21482
1479,51,5,27,72746
1026,56,22,19,89099
1411,65,31,15,390749
2180,30,30,1,21183
1427,70,28,27,85001
1483,41,27,23,121188
1792,29,31,15,112794
1856,69,9,23,319988
1980,34,17,16,114353
1759,70,23,14,91871
1811,61,9,16,13969
1812,62,25,16,17000
1813,37,0,8,26339
1768,30,27,31,73007
1815,26,16,27,55032
1781,57,16,4,18000
1996,49,14,16,25000
4138,31,10,7,102868
4685,26,8,12,31495
4236,55,20,1,169637
4468,50,1,27,86422
2800,25,23,13,16000
3816,32,12,27,55078
4851,32,29,32,143825
2883,61,20,17,32898
3302,62,16,0,279711
4339,28,24,0,75008
4220,30,9,26,105000
2639,69,15,10,167237
2812,51,21,1,26638
2541,58,24,18,200436
4715,60,4,32,208923
4593,67,28,30,89590
4787,35,0,10,51000
3597,45,16,17,101503
4760,40,31,8,18000
3971,25,1,32,91844
4980,30,20,22,29447
2894,56,4,28,85000
3906,46,28,1,148350
3935,59,8,4,137205
2933,63,6,9,18000
3023,54,26,29,67025
4000,67,24,20,13969
4549,31,4,17,80411
4550,41,5,0,65000
2987,44,13,17,93924
4414,27,9,17,93000
4966,45,20,23,299387
2934,68,8,15,50071
2778,52,17,8,1492190
3013,41,9,12,53601
4063,41,31,9,87500
4701,31,1,27,40016
3276,62,31,27,44865
2564,48,10,4,26936
3036,35,19,14,113590
3614,31,28,1,122254
2891,42,0,11,109216
3933,66,14,12,145000
4509,39,5,14,112794
3705,44,25,27,115000
3121,43,27,26,26638
3514,40,19,27,71096
3232,55,17,2,84964
4524,31,23,8,116371
4035,51,25,31,69507
4621,35,20,30,16317
4206,40,26,11,21482
3417,45,11,8,20073
3415,62,2,8,91871
3265,26,7,10,126479
4952,55,4,9,115773
3439,66,3,16,25720
3417,45,11,8,163283
3985,50,22,27,23649
4537,37,14,15,37000
3964,70,5,12,60000
4740,53,11,26,21868
